Node,Downstream_Size
ENSG00000117643.14,1
ENSG00000228172.5,1
ENSG00000127423.10,1
ENSG00000182749.5,1
ENSG00000117632.23,1
ENSG00000158006.14,1
ENSG00000158008.10,1
ENSG00000142675.18,1
ENSG00000158062.20,1
ENSG00000176092.15,1
ENSG00000131914.11,1
ENSG00000198830.11,1
ENSG00000117676.14,1
ENSG00000117713.20,1
ENSG00000158246.8,1
ENSG00000090020.11,1
ENSG00000142765.18,1
ENSG00000142733.17,1
ENSG00000174950.11,1
ENSG00000158195.11,1
ENSG00000126705.15,1
ENSG00000126709.15,1
ENSG00000117751.18,1
ENSG00000130775.16,1
ENSG00000130768.15,1
ENSG00000158156.8,1
ENSG00000158161.16,1
ENSG00000126698.11,1
ENSG00000130772.14,1
ENSG00000204138.13,1
ENSG00000242125.3,1
ENSG00000180098.9,1
ENSG00000198492.16,1
ENSG00000159023.21,1
ENSG00000060656.20,1
ENSG00000162510.6,1
ENSG00000186056.10,1
ENSG00000162512.16,1
ENSG00000134644.15,1
ENSG00000060688.13,1
ENSG00000121769.8,1
ENSG00000168528.12,1
ENSG00000084636.18,1
ENSG00000121753.12,1
ENSG00000184007.21,1
ENSG00000121774.18,1
ENSG00000203325.3,1
ENSG00000224066.1,1
ENSG00000222046.2,1
ENSG00000160055.19,1
ENSG00000084623.11,1
ENSG00000175130.7,1
ENSG00000233775.1,1
ENSG00000162526.7,1
ENSG00000254553.1,1
ENSG00000273274.2,1
ENSG00000160062.15,1
ENSG00000162521.19,1
ENSG00000162520.15,1
ENSG00000162522.11,1
ENSG00000116497.18,1
ENSG00000121905.10,1
ENSG00000116514.16,1
ENSG00000142920.17,1
ENSG00000116525.14,1
ENSG00000233246.1,1
ENSG00000121903.14,364
ENSG00000121904.17,1
ENSG00000142698.15,1
ENSG00000116544.12,1
ENSG00000197056.11,1
ENSG00000284640.1,1
ENSG00000116560.11,1
ENSG00000142687.18,1
ENSG00000020129.16,1
ENSG00000239636.1,1
ENSG00000116819.8,2206
ENSG00000092853.14,1
ENSG00000092850.12,1
ENSG00000171812.13,1
ENSG00000054118.15,1
ENSG00000214193.11,1
ENSG00000142694.6,1
ENSG00000116898.12,1
ENSG00000163873.10,1
ENSG00000163874.11,1
ENSG00000163879.11,1
ENSG00000134697.13,1
ENSG00000169218.14,1
ENSG00000134690.11,1
ENSG00000197982.14,1
ENSG00000188786.10,5
ENSG00000183386.10,1
ENSG00000185668.8,24
ENSG00000224592.5,1
ENSG00000286552.1,1
ENSG00000228436.3,1
ENSG00000214114.9,1
ENSG00000174574.16,1
ENSG00000163909.8,1
ENSG00000116981.3,1
ENSG00000116983.13,1
ENSG00000168389.17,1
ENSG00000131238.17,1
ENSG00000049089.15,1
ENSG00000084070.12,1
ENSG00000260920.2,1
ENSG00000187815.10,6
ENSG00000117016.10,1
ENSG00000066136.20,6921
ENSG00000117013.17,1
ENSG00000204060.7,1
ENSG00000284895.1,1
ENSG00000198815.9,1
ENSG00000127125.9,1
ENSG00000186409.17,1
ENSG00000164007.11,1
ENSG00000164010.15,1
ENSG00000117394.23,1
ENSG00000227533.6,1
ENSG00000066056.14,1
ENSG00000142949.17,1
ENSG00000066135.13,1
ENSG00000236200.6,1
ENSG00000117408.11,1
ENSG00000132768.14,1
ENSG00000117410.14,1
ENSG00000159214.13,1
ENSG00000196517.12,1
ENSG00000178028.14,1
ENSG00000187147.18,1
ENSG00000188396.3,1
ENSG00000222009.8,1
ENSG00000117425.14,1
ENSG00000126107.15,1
ENSG00000126088.14,1
ENSG00000280670.3,1
ENSG00000132763.15,1
ENSG00000132780.17,1
ENSG00000159596.7,1
ENSG00000117472.10,1
ENSG00000132128.16,1
ENSG00000117480.16,1
ENSG00000197587.11,1
ENSG00000162456.9,1
ENSG00000079277.21,1
ENSG00000142961.14,1
ENSG00000123472.12,1
ENSG00000225506.2,1
ENSG00000123473.15,1
ENSG00000269113.4,1
ENSG00000223814.1,1
ENSG00000132122.12,1
ENSG00000142700.12,105
ENSG00000117859.19,1
ENSG00000078618.21,1
ENSG00000134717.18,1
ENSG00000134744.14,1
ENSG00000116157.6,1
ENSG00000182183.15,1
ENSG00000162378.13,1
ENSG00000116171.18,1
ENSG00000157193.18,1
ENSG00000058804.12,1
ENSG00000058799.15,1
ENSG00000116209.12,1
ENSG00000157216.15,1
ENSG00000162390.17,1
ENSG00000169174.11,1
ENSG00000162402.14,1
ENSG00000260971.4,1
ENSG00000187889.13,1
ENSG00000177606.7,33
ENSG00000234807.7,1
ENSG00000172456.17,1
ENSG00000226476.6,1
ENSG00000231252.3,1
ENSG00000162599.17,1
ENSG00000237928.6,1
ENSG00000162604.12,1
ENSG00000132849.20,1
ENSG00000162607.13,1
ENSG00000203965.13,1
ENSG00000079739.17,1
ENSG00000185483.12,1
ENSG00000158966.16,1
ENSG00000162433.15,1
ENSG00000184588.18,1
ENSG00000118473.22,1
ENSG00000198160.14,1
ENSG00000116704.8,1
ENSG00000172380.6,1
ENSG00000116729.14,1
ENSG00000285041.1,1
ENSG00000066557.6,1
ENSG00000197568.14,1
ENSG00000132485.14,1
ENSG00000172260.15,1
ENSG00000228853.1,1
ENSG00000286863.1,1
ENSG00000225087.2,1
ENSG00000285778.2,1
ENSG00000254685.6,1
ENSG00000178965.14,1
ENSG00000116791.14,1
ENSG00000162623.16,1
ENSG00000117054.13,1
ENSG00000184005.11,1
ENSG00000117069.15,1
ENSG00000288543.1,1
ENSG00000036549.13,1
ENSG00000077254.14,1
ENSG00000162613.16,1
ENSG00000162616.9,1
ENSG00000117114.19,1
ENSG00000227960.1,1
ENSG00000233290.3,1
ENSG00000233061.1,1
ENSG00000142875.19,1
ENSG00000117151.13,1
ENSG00000097096.9,1
ENSG00000142867.14,1
ENSG00000153904.20,1
ENSG00000282057.1,1
ENSG00000142871.17,1
ENSG00000117174.11,1
ENSG00000261737.1,1
ENSG00000097033.14,1
ENSG00000065243.20,1
ENSG00000137944.18,1
ENSG00000213516.10,1
ENSG00000197147.13,1
ENSG00000171492.14,1
ENSG00000143032.8,1
ENSG00000097046.13,1
ENSG00000122484.9,1
ENSG00000154511.12,1
ENSG00000137936.18,1
ENSG00000224093.5,1
ENSG00000260464.1,1
ENSG00000067334.14,1
ENSG00000117525.14,1
ENSG00000143036.17,1
ENSG00000117519.16,1
ENSG00000235501.6,1
ENSG00000271092.5,1
ENSG00000122481.17,1
ENSG00000117569.18,1
ENSG00000188641.14,1
ENSG00000232542.1,1
ENSG00000225206.10,1
ENSG00000226053.1,1
ENSG00000162627.17,1
ENSG00000099260.11,1
ENSG00000156869.13,1
ENSG00000162688.17,1
ENSG00000228084.1,1
ENSG00000156876.10,1
ENSG00000079335.20,1
ENSG00000162692.12,1
ENSG00000162694.14,1
ENSG00000162695.12,1
ENSG00000117543.21,1
ENSG00000233184.7,1
ENSG00000225938.1,1
ENSG00000170989.10,1
ENSG00000198890.9,1
ENSG00000134215.16,1
ENSG00000134186.12,1
ENSG00000116266.11,1
ENSG00000121957.14,1
ENSG00000085433.15,1
ENSG00000179902.12,1
ENSG00000116299.17,1
ENSG00000134222.16,1
ENSG00000221986.7,1
ENSG00000134243.12,1
ENSG00000143106.13,1
ENSG00000162650.16,1
ENSG00000181754.7,1
ENSG00000156097.12,1
ENSG00000065135.12,1
ENSG00000168765.17,1
ENSG00000213366.13,1
ENSG00000168710.18,1
ENSG00000197106.7,1
ENSG00000224965.1,1
ENSG00000116396.14,1
ENSG00000227963.1,1
ENSG00000162775.16,1
ENSG00000168679.18,1
ENSG00000177301.15,1
ENSG00000259834.1,1
ENSG00000177272.9,1
ENSG00000085465.13,1
ENSG00000260948.1,1
ENSG00000064703.12,1
ENSG00000171385.9,1
ENSG00000232558.1,1
ENSG00000231437.3,1
ENSG00000143079.15,1
ENSG00000155363.18,1
ENSG00000155366.16,1
ENSG00000271810.5,1
ENSG00000118655.7,1
ENSG00000235527.7,1
ENSG00000116774.12,1
ENSG00000134207.16,1
ENSG00000173218.15,1
ENSG00000163393.13,1
ENSG00000116815.16,1
ENSG00000143061.17,1
ENSG00000134247.10,1
ENSG00000134256.12,1
ENSG00000236137.1,1
ENSG00000116830.12,1
ENSG00000134253.10,1
ENSG00000134250.20,1
ENSG00000143127.13,1
ENSG00000272031.3,1
ENSG00000265972.6,1
ENSG00000131791.8,1
ENSG00000237188.5,1
ENSG00000131778.19,1
ENSG00000116128.11,1
ENSG00000203814.6,1
ENSG00000159164.10,1
ENSG00000264522.6,1
ENSG00000136631.15,1
ENSG00000023902.14,1
ENSG00000143401.15,1
ENSG00000276110.1,1
ENSG00000118298.12,1
ENSG00000118292.9,1
ENSG00000143374.17,1
ENSG00000228126.1,1
ENSG00000143382.15,1
ENSG00000143384.13,1
ENSG00000143457.11,1
ENSG00000143437.21,1
ENSG00000143379.12,1
ENSG00000143418.19,1
ENSG00000143409.15,1
ENSG00000213190.4,1
ENSG00000261168.1,1
ENSG00000143434.15,1
ENSG00000163157.15,1
ENSG00000159352.15,1
ENSG00000143393.16,1
ENSG00000143390.17,10075
ENSG00000237976.1,1
ENSG00000143416.21,1
ENSG00000143442.22,1
ENSG00000159409.15,1
ENSG00000178796.13,1
ENSG00000268288.1,1
ENSG00000182134.16,1
ENSG00000203288.4,1
ENSG00000269489.1,1
ENSG00000143365.19,2206
ENSG00000197956.10,1
ENSG00000271853.5,1
ENSG00000160679.13,1
ENSG00000143621.17,1
ENSG00000143624.14,1
ENSG00000143614.10,1
ENSG00000143570.18,1
ENSG00000285779.1,1
ENSG00000143578.16,68
ENSG00000285641.1,1
ENSG00000272654.1,1
ENSG00000143545.10,1
ENSG00000143575.15,1
ENSG00000160714.10,1
ENSG00000160716.6,1
ENSG00000160710.17,1
ENSG00000143603.19,1
ENSG00000163346.17,1
ENSG00000163348.4,1
ENSG00000160691.18,1
ENSG00000173207.13,1
ENSG00000163352.5,1
ENSG00000160685.13,15
ENSG00000163357.10,1
ENSG00000143537.13,1
ENSG00000243364.8,1
ENSG00000143590.14,1
ENSG00000163463.11,1
ENSG00000173171.14,1
ENSG00000236263.1,1
ENSG00000160767.21,1
ENSG00000116521.11,1
ENSG00000176444.19,1
ENSG00000143630.10,1
ENSG00000225855.7,1
ENSG00000160753.16,1
ENSG00000116539.13,1
ENSG00000125459.16,1
ENSG00000163374.19,1
ENSG00000132676.16,1
ENSG00000116580.18,1
ENSG00000143622.11,1
ENSG00000160803.8,1
ENSG00000196189.13,1
ENSG00000160785.13,1
ENSG00000260238.6,1
ENSG00000160783.19,1
ENSG00000160781.17,1
ENSG00000125462.18,1
ENSG00000116604.18,2206
ENSG00000183856.11,1
ENSG00000132702.13,1
ENSG00000132692.19,1
ENSG00000229953.1,1
ENSG00000132688.11,1
ENSG00000285570.1,1
ENSG00000143303.12,1
ENSG00000143321.19,1
ENSG00000027869.11,1
ENSG00000160838.14,1
ENSG00000117036.12,136
ENSG00000183853.18,1
ENSG00000226520.1,1
ENSG00000163565.18,1
ENSG00000162706.13,1
ENSG00000225670.4,1
ENSG00000213088.12,1
ENSG00000243284.1,1
ENSG00000213085.10,1
ENSG00000085552.17,1
ENSG00000177807.10,1
ENSG00000143315.8,1
ENSG00000162728.5,1
ENSG00000162729.14,1
ENSG00000018625.15,1
ENSG00000143318.13,1
ENSG00000162734.12,1
ENSG00000162735.18,1
ENSG00000122218.16,1
ENSG00000171786.6,380
ENSG00000158764.7,1
ENSG00000158769.18,1
ENSG00000158773.14,2715
ENSG00000162755.14,1
ENSG00000143222.12,1
ENSG00000158850.15,1
ENSG00000158859.10,1
ENSG00000158882.15,1
ENSG00000248485.2,1
ENSG00000143252.14,1
ENSG00000173110.8,1
ENSG00000118217.6,5
ENSG00000162745.10,1
ENSG00000198929.13,1
ENSG00000254706.3,1
ENSG00000239887.6,1
ENSG00000272574.1,1
ENSG00000162733.19,1
ENSG00000185860.13,1
ENSG00000117152.13,1
ENSG00000143248.13,1
ENSG00000232995.7,1
ENSG00000143228.13,1
ENSG00000185630.18,192
ENSG00000162761.14,1
ENSG00000143171.13,15
ENSG00000143198.13,1
ENSG00000143179.16,1
ENSG00000143157.11,1
ENSG00000152382.6,1
ENSG00000143195.13,1
ENSG00000143190.23,2865
ENSG00000198821.10,1
ENSG00000143199.18,1
ENSG00000143164.15,1
ENSG00000143153.13,1
ENSG00000117477.12,1
ENSG00000171806.12,1
ENSG00000120370.12,1
ENSG00000231424.3,1
ENSG00000010932.17,1
ENSG00000076258.10,1
ENSG00000010165.20,1
ENSG00000135845.10,1
ENSG00000117586.11,1
ENSG00000120334.15,1
ENSG00000117593.12,1
ENSG00000135870.12,1
ENSG00000116147.17,1
ENSG00000227740.2,1
ENSG00000286754.1,1
ENSG00000152092.16,1
ENSG00000198797.7,1
ENSG00000116194.13,1
ENSG00000116199.12,1
ENSG00000186283.14,1
ENSG00000057252.13,1
ENSG00000162779.22,1
ENSG00000169905.12,1
ENSG00000230124.8,1
ENSG00000143324.14,1
ENSG00000232586.1,1
ENSG00000135823.14,1
ENSG00000153029.14,1
ENSG00000162783.11,1
ENSG00000198216.12,1
ENSG00000272880.1,1
ENSG00000179930.6,1
ENSG00000135821.18,1
ENSG00000143333.7,1
ENSG00000261504.1,1
ENSG00000135824.12,1
ENSG00000135829.17,1
ENSG00000135862.6,1
ENSG00000143344.15,1
ENSG00000173627.8,1
ENSG00000198756.12,1
ENSG00000198860.12,1
ENSG00000116667.14,1
ENSG00000230470.1,1
ENSG00000229739.4,1
ENSG00000237457.6,1
ENSG00000116750.13,1
ENSG00000116747.12,1
ENSG00000023572.9,1
ENSG00000134371.13,1
ENSG00000162630.6,1
ENSG00000162687.18,1
ENSG00000066279.18,1
ENSG00000134376.16,1
ENSG00000213047.13,1
ENSG00000143355.16,1
ENSG00000118193.12,1
ENSG00000118200.14,1
ENSG00000163362.11,1
ENSG00000116852.14,1
ENSG00000229191.1,1
ENSG00000081248.11,1
ENSG00000159173.19,1
ENSG00000159176.14,1
ENSG00000198892.6,1
ENSG00000223774.5,1
ENSG00000163431.13,1
ENSG00000163435.16,9
ENSG00000170075.9,1
ENSG00000143858.12,1
ENSG00000117139.18,1
ENSG00000228288.7,1
ENSG00000117153.16,1
ENSG00000159388.6,1
ENSG00000188783.6,1
ENSG00000058668.14,1
ENSG00000182004.13,1
ENSG00000143842.15,1
ENSG00000261065.1,1
ENSG00000143845.15,1
ENSG00000143850.16,1
ENSG00000133056.13,1
ENSG00000170382.12,1
ENSG00000163531.15,1
ENSG00000184144.12,1
ENSG00000174529.7,1
ENSG00000117222.14,1
ENSG00000163545.10,1
ENSG00000224717.1,1
ENSG00000117266.15,1
ENSG00000158711.14,169
ENSG00000158715.6,1
ENSG00000133065.11,1
ENSG00000198049.7,1
ENSG00000196550.10,1
ENSG00000266094.8,1
ENSG00000143479.17,1
ENSG00000203709.12,1
ENSG00000076356.7,1
ENSG00000232812.2,1
ENSG00000008118.10,1
ENSG00000117595.12,6543
ENSG00000143469.19,1
ENSG00000143473.13,1
ENSG00000284299.1,1
ENSG00000234233.1,1
ENSG00000082512.15,1
ENSG00000117650.13,1
ENSG00000143493.13,1
ENSG00000143476.18,1
ENSG00000162772.17,9914
ENSG00000123685.9,101
ENSG00000136643.12,1
ENSG00000230461.9,1
ENSG00000117707.16,2
ENSG00000274895.1,1
ENSG00000143499.14,1
ENSG00000136636.13,1
ENSG00000042781.14,1
ENSG00000067533.6,1
ENSG00000281453.1,1
ENSG00000118873.16,1
ENSG00000162817.7,1
ENSG00000117791.16,1
ENSG00000186205.13,1
ENSG00000143498.18,1
ENSG00000162819.12,1
ENSG00000278610.1,1
ENSG00000143502.15,1
ENSG00000162909.18,1
ENSG00000237101.1,1
ENSG00000143771.12,1
ENSG00000143786.8,1
ENSG00000143819.12,1
ENSG00000242861.1,1
ENSG00000196187.12,1
ENSG00000243709.1,1
ENSG00000255835.1,1
ENSG00000183814.15,1
ENSG00000203685.10,1
ENSG00000143772.9,1
ENSG00000228382.1,1
ENSG00000081692.12,1
ENSG00000286389.1,1
ENSG00000143816.8,1
ENSG00000154342.6,1
ENSG00000162910.19,1
ENSG00000143774.16,1
ENSG00000162913.10,1
ENSG00000287315.1,1
ENSG00000154370.16,1
ENSG00000116574.6,1
ENSG00000236975.2,1
ENSG00000154429.11,1
ENSG00000069248.12,1
ENSG00000135776.5,1
ENSG00000135801.9,1
ENSG00000135763.10,1
ENSG00000177614.11,1
ENSG00000135775.14,1
ENSG00000135744.8,1
ENSG00000223393.2,1
ENSG00000182118.8,1
ENSG00000119283.15,1
ENSG00000226758.1,1
ENSG00000135778.12,1
ENSG00000231768.2,1
ENSG00000168264.10,1
ENSG00000227630.4,1
ENSG00000188739.15,1
ENSG00000162885.13,1
ENSG00000168243.11,1
ENSG00000143669.14,1
ENSG00000116962.15,1
ENSG00000077585.14,1
ENSG00000116977.18,1
ENSG00000273058.2,1
ENSG00000230325.1,1
ENSG00000180875.5,1
ENSG00000054277.14,1
ENSG00000203668.2,1
ENSG00000174371.17,1
ENSG00000197769.6,1
ENSG00000272865.2,1
ENSG00000179456.10,34
ENSG00000240963.1,1
ENSG00000035687.10,1
ENSG00000121644.19,1
ENSG00000203667.10,1
ENSG00000153187.20,1
ENSG00000162849.16,1
ENSG00000260855.1,1
ENSG00000153207.15,1
ENSG00000259865.1,1
ENSG00000162714.12,1
ENSG00000171163.15,1
ENSG00000184731.6,1
ENSG00000233296.2,1
ENSG00000235688.2,1
ENSG00000172554.12,1
ENSG00000203635.2,1
ENSG00000186487.19,1
ENSG00000237720.2,1
ENSG00000171853.16,1
ENSG00000182551.14,1
ENSG00000171865.10,1
ENSG00000287126.1,1
ENSG00000171863.15,1
ENSG00000230090.5,1
ENSG00000176887.7,1
ENSG00000242540.3,1
ENSG00000236106.2,1
ENSG00000232044.7,1
ENSG00000234275.4,1
ENSG00000134321.12,1
ENSG00000235092.6,1
ENSG00000115738.10,1
ENSG00000143797.12,1
ENSG00000119185.12,1
ENSG00000119203.14,1
ENSG00000151694.14,1
ENSG00000271855.1,1
ENSG00000134308.14,1
ENSG00000172059.11,2
ENSG00000205795.4,1
ENSG00000171848.15,1
ENSG00000115756.13,1
ENSG00000115758.13,1
ENSG00000257135.7,1
ENSG00000143882.12,1
ENSG00000143870.12,1
ENSG00000162975.5,1
ENSG00000150873.12,1
ENSG00000162976.13,1
ENSG00000134318.14,1
ENSG00000169016.17,8891
ENSG00000196208.14,1
ENSG00000071575.11,1
ENSG00000225649.6,1
ENSG00000079785.15,1
ENSG00000233718.8,1
ENSG00000134323.12,123
ENSG00000197872.11,1
ENSG00000214842.5,1
ENSG00000163032.12,1
ENSG00000178295.15,1
ENSG00000287284.1,1
ENSG00000143867.7,1454
ENSG00000228784.9,1
ENSG00000183891.6,1
ENSG00000055917.15,1
ENSG00000118960.13,1
ENSG00000143869.7,1
ENSG00000270100.1,1
ENSG00000118961.15,1
ENSG00000084674.15,1
ENSG00000228999.4,1
ENSG00000119771.15,1
ENSG00000173960.14,1
ENSG00000163026.12,1
ENSG00000119782.14,1
ENSG00000084676.15,1
ENSG00000138092.11,1
ENSG00000271936.1,1
ENSG00000224165.6,1
ENSG00000119772.16,1
ENSG00000138101.18,1
ENSG00000084733.11,1
ENSG00000286707.1,1
ENSG00000157856.12,1
ENSG00000171303.7,1
ENSG00000084764.12,1
ENSG00000119777.20,1
ENSG00000084693.16,1
ENSG00000272056.1,1
ENSG00000138074.15,1
ENSG00000115194.11,1
ENSG00000163794.6,1
ENSG00000234072.1,1
ENSG00000163795.14,49
ENSG00000115241.11,1
ENSG00000138002.15,1
ENSG00000243943.10,1
ENSG00000259080.1,1
ENSG00000198522.14,1
ENSG00000158019.20,1
ENSG00000075426.12,40
ENSG00000270640.1,1
ENSG00000163803.13,1
ENSG00000226833.6,1
ENSG00000163806.16,1
ENSG00000189350.12,1
ENSG00000179270.7,1
ENSG00000115295.20,1
ENSG00000213626.13,1
ENSG00000172954.13,1
ENSG00000158089.15,1
ENSG00000152683.14,1
ENSG00000018699.13,1
ENSG00000286415.1,1
ENSG00000115808.12,1
ENSG00000008869.12,1
ENSG00000152133.14,1
ENSG00000115816.15,1
ENSG00000138061.12,1
ENSG00000143891.17,1
ENSG00000115875.19,1
ENSG00000188010.14,1
ENSG00000205111.8,1
ENSG00000011566.15,1
ENSG00000231312.7,1
ENSG00000205086.7,1
ENSG00000162878.13,1
ENSG00000143924.19,1
ENSG00000057935.13,1
ENSG00000230587.2,1
ENSG00000152518.8,1
ENSG00000279873.2,1
ENSG00000273106.1,1
ENSG00000138079.14,1
ENSG00000259439.2,1
ENSG00000236502.1,1
ENSG00000138083.5,1
ENSG00000225156.2,1
ENSG00000170577.8,14
ENSG00000068784.13,1
ENSG00000171132.14,1
ENSG00000116016.14,1
ENSG00000068724.17,1
ENSG00000143933.18,1
ENSG00000138081.20,1
ENSG00000230773.9,1
ENSG00000170802.16,1
ENSG00000162869.16,1
ENSG00000243244.6,1
ENSG00000068781.21,1
ENSG00000170634.13,1
ENSG00000115306.16,1
ENSG00000214595.12,1
ENSG00000115310.18,1
ENSG00000143947.13,1
ENSG00000115355.17,1
ENSG00000163001.11,1
ENSG00000115380.20,1
ENSG00000271894.1,1
ENSG00000233251.8,1
ENSG00000055813.6,1
ENSG00000285755.2,1
ENSG00000028116.17,1
ENSG00000287875.1,1
ENSG00000115392.11,1
ENSG00000285673.1,1
ENSG00000222030.1,1
ENSG00000119866.22,1
ENSG00000162924.14,5
ENSG00000162927.14,1
ENSG00000274769.1,1
ENSG00000237651.6,1
ENSG00000115464.15,1
ENSG00000270820.6,1
ENSG00000082898.17,1
ENSG00000170340.11,1
ENSG00000186889.10,1
ENSG00000011523.14,1
ENSG00000143995.20,1
ENSG00000115946.8,1
ENSG00000119865.9,1
ENSG00000169621.10,1
ENSG00000196975.16,1
ENSG00000244617.2,1
ENSG00000169564.7,1
ENSG00000233060.1,1
ENSG00000115998.7,1
ENSG00000035141.8,1
ENSG00000124370.11,1
ENSG00000124383.9,1
ENSG00000144036.15,1
ENSG00000135638.14,1
ENSG00000144040.13,1
ENSG00000135631.17,1
ENSG00000124356.16,1
ENSG00000237737.6,1
ENSG00000284308.1,1
ENSG00000005448.17,1
ENSG00000114993.17,1
ENSG00000115275.13,1
ENSG00000144045.14,1
ENSG00000115307.17,1
ENSG00000115363.14,1
ENSG00000115364.14,1
ENSG00000286045.1,1
ENSG00000066032.18,1
ENSG00000162951.11,1
ENSG00000115423.19,1
ENSG00000152284.5,93
ENSG00000231134.1,1
ENSG00000042493.16,1
ENSG00000152292.17,1
ENSG00000168906.13,1
ENSG00000115486.12,1
ENSG00000118640.11,1
ENSG00000168899.5,1
ENSG00000168890.14,1
ENSG00000168883.20,1
ENSG00000168874.13,1
ENSG00000132300.19,1
ENSG00000068615.18,1
ENSG00000144115.16,1
ENSG00000225420.1,1
ENSG00000172071.14,1
ENSG00000172005.11,1
ENSG00000144029.12,1
ENSG00000155066.16,1
ENSG00000115041.13,1
ENSG00000174501.14,1
ENSG00000274286.2,1
ENSG00000204685.7,1
ENSG00000144021.3,1
ENSG00000121152.10,1
ENSG00000196843.17,1
ENSG00000114982.19,1
ENSG00000163126.15,1
ENSG00000213337.9,1
ENSG00000135976.19,1
ENSG00000144191.12,1
ENSG00000227987.1,1
ENSG00000040933.15,1
ENSG00000115514.12,1
ENSG00000158417.11,1
ENSG00000135945.10,1
ENSG00000273306.1,1
ENSG00000144218.19,1
ENSG00000230393.1,1
ENSG00000170500.13,1
ENSG00000115539.14,1
ENSG00000170485.17,1
ENSG00000232034.1,1
ENSG00000175874.10,1
ENSG00000115594.12,1
ENSG00000256637.7,1
ENSG00000235597.2,1
ENSG00000233639.7,1
ENSG00000198914.5,40
ENSG00000229743.4,1
ENSG00000135972.9,1
ENSG00000226508.1,1
ENSG00000135973.3,1
ENSG00000115641.19,1
ENSG00000115652.14,1
ENSG00000144057.15,1
ENSG00000135968.21,1
ENSG00000169756.16,1
ENSG00000153201.16,1
ENSG00000259863.1,1
ENSG00000172985.11,1
ENSG00000186522.15,1
ENSG00000169679.15,1
ENSG00000153094.23,1
ENSG00000270190.1,1
ENSG00000153208.17,1
ENSG00000144152.13,1
ENSG00000144161.13,1
ENSG00000188177.14,1
ENSG00000144136.11,1
ENSG00000169607.13,1
ENSG00000115091.12,1
ENSG00000175497.17,1
ENSG00000235026.6,1
ENSG00000238207.2,1
ENSG00000144119.4,1
ENSG00000171227.7,1
ENSG00000163075.13,1
ENSG00000115109.14,1
ENSG00000163083.6,1
ENSG00000074047.21,19
ENSG00000074054.18,1
ENSG00000211460.12,1
ENSG00000228400.2,1
ENSG00000155052.14,1
ENSG00000136732.16,1
ENSG00000136717.15,1
ENSG00000144230.16,1
ENSG00000144231.11,1
ENSG00000136731.13,1
ENSG00000286026.1,1
ENSG00000233221.7,1
ENSG00000136002.19,1
ENSG00000284479.1,1
ENSG00000152102.18,1
ENSG00000163046.15,1
ENSG00000183840.7,1
ENSG00000150551.11,1
ENSG00000176771.17,1
ENSG00000232474.1,1
ENSG00000152127.9,1
ENSG00000152128.13,1
ENSG00000121988.18,1
ENSG00000115850.10,1
ENSG00000076003.5,1
ENSG00000121966.7,1
ENSG00000244125.1,1
ENSG00000169554.21,1
ENSG00000238057.9,1
ENSG00000226674.11,1
ENSG00000121989.15,1
ENSG00000115947.13,1
ENSG00000204406.13,1
ENSG00000135999.12,1
ENSG00000231079.7,1
ENSG00000115145.10,1
ENSG00000157827.20,1
ENSG00000177917.10,1
ENSG00000286679.1,1
ENSG00000153234.14,1
ENSG00000136541.14,1
ENSG00000123612.16,1
ENSG00000007001.12,1
ENSG00000270557.1,1
ENSG00000144283.21,1
ENSG00000163331.11,1
ENSG00000115183.15,1
ENSG00000123636.18,1
ENSG00000226266.6,1
ENSG00000248672.5,1
ENSG00000054219.11,1
ENSG00000285373.2,1
ENSG00000153250.20,1
ENSG00000136535.15,2206
ENSG00000251621.1,1
ENSG00000144290.17,1
ENSG00000184611.12,1
ENSG00000237844.2,1
ENSG00000115290.10,1
ENSG00000082438.17,1
ENSG00000178662.16,1
ENSG00000123607.15,1
ENSG00000144285.21,1
ENSG00000169432.17,1
ENSG00000172318.5,1
ENSG00000198648.11,1
ENSG00000172292.14,1
ENSG00000152253.9,1
ENSG00000081479.15,1
ENSG00000138398.16,1
ENSG00000213160.10,1
ENSG00000144357.17,1
ENSG00000071909.18,1
ENSG00000213981.8,1
ENSG00000234350.5,1
ENSG00000222033.1,1
ENSG00000204335.4,1
ENSG00000239467.6,1
ENSG00000204334.7,1
ENSG00000128683.14,1
ENSG00000235934.2,1
ENSG00000123600.19,1
ENSG00000077380.15,1
ENSG00000115840.14,1
ENSG00000128708.13,1
ENSG00000172878.14,1
ENSG00000288048.1,1
ENSG00000091409.15,1
ENSG00000144354.14,1
ENSG00000172845.15,7892
ENSG00000231453.1,1
ENSG00000217236.2,2971
ENSG00000163328.13,1
ENSG00000115935.17,1
ENSG00000128656.14,1
ENSG00000115966.17,3486
ENSG00000128709.13,4240
ENSG00000128652.11,20
ENSG00000230552.6,1
ENSG00000236501.6,1
ENSG00000170144.20,1
ENSG00000116044.16,323
ENSG00000196659.10,1
ENSG00000079156.17,1
ENSG00000223960.7,1
ENSG00000180228.13,1
ENSG00000155657.26,1
ENSG00000267784.1,1
ENSG00000162992.3,7392
ENSG00000138434.17,1
ENSG00000115252.18,1
ENSG00000077232.18,1
ENSG00000162998.5,1
ENSG00000163002.13,1
ENSG00000283839.1,1
ENSG00000170396.8,1
ENSG00000188738.15,1
ENSG00000138448.12,1
ENSG00000144369.13,1
ENSG00000003436.16,1
ENSG00000144366.16,1
ENSG00000204262.14,1
ENSG00000115368.10,1
ENSG00000138381.10,1
